sid,edf,band_name,peak_freq,peak_psd,iso_bp,iso_bp_n,DTWDistToSinglePeak
sub-087,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-3_eeg.edf,sigma,0.0185873605947955,0.0197826226525996,0.0003239825067018,0.4160524726511828,219.20224638873015
sub-036,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-036/eeg/sub-036_task-sleep_run-1_eeg.edf,theta,0.0124999999999999,0.1631606743926017,0.0020006724966423,0.4031068675539487,220.5446478923797
sub-042,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-2_eeg.edf,theta,0.0997566909975669,0.0644308805644171,0.0006839115409728,0.237128755791869,220.6123059813406
sub-012,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-012/eeg/sub-012_task-sleep_run-1_eeg.edf,delta,0.0178571428571428,0.1246256691204506,0.0020552282259331,0.3450742299866797,222.941146405919
sub-038,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-038/eeg/sub-038_task-sleep_run-1_eeg.edf,alpha,0.0159313725490196,0.0094075967012724,0.0001585923393499,0.2241497978837849,224.83663802502377
sub-078,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-078/eeg/sub-078_task-sleep_run-2_eeg.edf,beta,0.0205314009661835,0.0157706038797227,0.0002254590430286,0.3428338827799697,225.10702615177274
sub-040,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-2_eeg.edf,delta,0.0057251908396946,0.1370231416945683,0.0014606959894889,0.2527481127936711,225.27341858229252
sub-087,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-5_eeg.edf,delta,0.0185185185185185,0.1228205186546303,0.0018186451690157,0.3133824621099899,225.9583456843323
sub-087,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-4_eeg.edf,delta,0.0173410404624277,0.1140509398334646,0.0019644995114997,0.3307671728793026,226.83208290923756
sub-062,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-062/eeg/sub-062_task-sleep_run-1_eeg.edf,sigma,0.02,0.0151957733703996,0.0002635505722559,0.3517936435860524,228.01756119560693
sub-026,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-026/eeg/sub-026_task-sleep_run-1_eeg.edf,sigma,0.0104166666666666,0.0153454833242171,0.0002083637305561,0.3666166366524676,228.97288738162973
sub-007,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-007/eeg/sub-007_task-sleep_run-1_eeg.edf,delta,0.0201863354037267,0.0957009113821233,0.0016899204959301,0.2831523529416391,231.18016880598736
sub-011,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-011/eeg/sub-011_task-sleep_run-1_eeg.edf,beta,0.0168539325842696,0.0186125331173423,0.0001828374935809,0.4288635754690644,232.25520459601668
sub-060,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-060/eeg/sub-060_task-sleep_run-1_eeg.edf,sigma,0.0085616438356164,0.0092234253397891,0.0001456827300995,0.2338698881910289,233.20713209450705
sub-043,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-043/eeg/sub-043_task-sleep_run-1_eeg.edf,delta,0.0054585152838427,0.106348336304923,0.0014926779900641,0.2934503653176536,233.2330833432247
sub-091,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-4_eeg.edf,beta,0.0236842105263157,0.0087187182524974,0.0001424354830997,0.2278803777744628,233.96884414131773
sub-026,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-026/eeg/sub-026_task-sleep_run-1_eeg.edf,delta,0.0104166666666666,0.1844237399005212,0.0020283304383387,0.2953131985879593,234.08541305131618
sub-088,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-088/eeg/sub-088_task-sleep_run-2_eeg.edf,sigma,0.0205696202531645,0.0115457013262929,0.0001781935219917,0.2891172473086556,235.57766170457452
sub-037,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-037/eeg/sub-037_task-sleep_run-1_eeg.edf,sigma,0.0116666666666666,0.0122668508065086,0.000170664860261,0.2961478918521967,236.39645036041213
sub-070,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-070/eeg/sub-070_task-sleep_run-1_eeg.edf,sigma,0.0110294117647058,0.0095783027141388,0.0001491121801901,0.2284200690831214,238.13495679654977
sub-077,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-077/eeg/sub-077_task-sleep_run-2_eeg.edf,beta,0.0881147540983606,0.0101223818356432,0.0001385606840553,0.2152716919326391,238.17709836306483
sub-005,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-005/eeg/sub-005_task-sleep_run-1_eeg.edf,sigma,0.0174180327868852,0.0148822115302807,0.0002641294354395,0.3673640406036371,238.45691030163707
sub-018,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-018/eeg/sub-018_task-sleep_run-1_eeg.edf,delta,0.0080128205128205,0.0870170881726751,0.0012879420956834,0.2442365312237193,238.64986123685694
sub-015,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-015/eeg/sub-015_task-sleep_run-1_eeg.edf,beta,0.0206422018348623,0.0254747345543111,0.0003398432088414,0.6066737019162161,239.33835920099312
sub-027,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-027/eeg/sub-027_task-sleep_run-1_eeg.edf,delta,0.0165441176470588,0.1342478868847713,0.0015611350075001,0.2912902530904054,239.58229374829244
sub-092,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-092/eeg/sub-092_task-sleep_run-1_eeg.edf,delta,0.0244360902255639,0.1159166657726949,0.0016966097673467,0.2715510712554957,240.4437478758152
sub-054,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-2_eeg.edf,sigma,0.0189873417721519,0.0127884257002977,0.000191753077404,0.3279427335336764,241.48887049825805
sub-011,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-011/eeg/sub-011_task-sleep_run-1_eeg.edf,sigma,0.0056179775280898,0.0159897650380861,0.0001563782224074,0.3772332237885647,243.11668517523685
sub-037,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-037/eeg/sub-037_task-sleep_run-1_eeg.edf,delta,0.0083333333333333,0.1283765841282834,0.0018596382336003,0.2782758681454506,245.46635711227373
sub-069,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-069/eeg/sub-069_task-sleep_run-1_eeg.edf,delta,0.0055555555555555,0.1618783596880583,0.0015892519225901,0.2985552490594602,245.5144475072223
sub-087,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-6_eeg.edf,sigma,0.0177824267782426,0.0156323949704454,0.0002411402131259,0.3599011599591627,247.01592547474968
sub-046,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-2_eeg.edf,delta,0.0094142259414225,0.1377569458596348,0.0015354617405541,0.3027339815738423,247.28470426432028
sub-092,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-092/eeg/sub-092_task-sleep_run-2_eeg.edf,delta,0.0217391304347826,0.1303176202740632,0.0021182339944925,0.312941724537931,247.37401546260108
sub-076,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-076/eeg/sub-076_task-sleep_run-1_eeg.edf,delta,0.0142857142857142,0.1300015537899685,0.0021971566463274,0.402264023069154,247.63460054399897
sub-012,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-012/eeg/sub-012_task-sleep_run-1_eeg.edf,sigma,0.0267857142857142,0.0121441762120117,0.0001983232948181,0.3838661074954705,248.75762101822835
sub-045,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-1_eeg.edf,sigma,0.0153631284916201,0.0098220620357232,0.0001515872489977,0.2423515973975709,249.02388837401955
sub-007,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-007/eeg/sub-007_task-sleep_run-1_eeg.edf,sigma,0.0186335403726708,0.0107655351047869,0.0001824202519869,0.3027437728332547,249.53220229110704
sub-090,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-090/eeg/sub-090_task-sleep_run-2_eeg.edf,delta,0.0188679245283018,0.1210898034199043,0.0018663824234844,0.3046757467984964,251.4663407600011
sub-071,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-071/eeg/sub-071_task-sleep_run-2_eeg.edf,beta,0.0067567567567567,0.0103308647569029,9.338975609955896e-05,0.2046303748113717,253.24083757071298
sub-085,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-085/eeg/sub-085_task-sleep_run-2_eeg.edf,beta,0.0143312101910828,0.0140384140259997,0.0001700288840773,0.3319881202174618,254.5477370204041
sub-053,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-053/eeg/sub-053_task-sleep_run-2_eeg.edf,sigma,0.0054744525547445,0.009276307514769,0.0001378028990391,0.2552406404102504,254.99168504353662
sub-078,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-078/eeg/sub-078_task-sleep_run-2_eeg.edf,delta,0.0193236714975845,0.19647272117462,0.0027316793900818,0.4459880316115813,256.5532501862111
sub-069,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-069/eeg/sub-069_task-sleep_run-1_eeg.edf,alpha,0.0177777777777777,0.010931560789736,0.0002001196448073,0.3094953633112691,256.62885901262314
sub-067,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-067/eeg/sub-067_task-sleep_run-1_eeg.edf,delta,0.0056179775280898,0.1391411962968144,0.0017390329339081,0.3325113453472906,257.2785245586173
sub-089,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-089/eeg/sub-089_task-sleep_run-1_eeg.edf,delta,0.0245535714285714,0.1220990067854315,0.0020090222544038,0.2992891208133963,259.83152121000785
sub-067,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-067/eeg/sub-067_task-sleep_run-1_eeg.edf,sigma,0.0056179775280898,0.012257250649914,0.0002069216270339,0.3190651613761721,262.1504709918212
sub-017,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-017/eeg/sub-017_task-sleep_run-2_eeg.edf,beta,0.0097402597402597,0.0382139626499383,0.0003061772204025,0.4526150953821871,262.50555159873255
sub-063,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-063/eeg/sub-063_task-sleep_run-1_eeg.edf,delta,0.0063559322033898,0.1076618778025388,0.0015429555440702,0.2770442483099427,263.2394203398264
sub-043,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-043/eeg/sub-043_task-sleep_run-1_eeg.edf,beta,0.0054585152838427,0.0185975572919595,0.0001148870033339,0.2251337592714997,263.76779712460814
sub-023,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-023/eeg/sub-023_task-sleep_run-1_eeg.edf,delta,0.0064377682403433,0.1878931460993172,0.0023201028655441,0.3210654471301768,263.79121535660767
sub-090,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-090/eeg/sub-090_task-sleep_run-2_eeg.edf,sigma,0.0188679245283018,0.0123263753361974,0.0001888169953217,0.3465916371335281,264.08264681970286
sub-087,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-5_eeg.edf,sigma,0.0185185185185185,0.0138587367825425,0.0002258608296802,0.403886221182249,264.09378819371204
sub-002,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-002/eeg/sub-002_task-sleep_run-1_eeg.edf,sigma,0.0178571428571428,0.0135093238929223,0.0002290499545182,0.3698800545833096,264.1283230088489
sub-091,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-3_eeg.edf,beta,0.0173611111111111,0.0104848590795374,0.000160430135711,0.2977910987741263,264.5406059255871
sub-082,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-082/eeg/sub-082_task-sleep_run-2_eeg.edf,delta,0.0172955974842767,0.1872839273066126,0.0026268068124398,0.3729747391002112,265.106965183605
sub-082,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-082/eeg/sub-082_task-sleep_run-2_eeg.edf,sigma,0.0172955974842767,0.0174940964548008,0.0002107353823658,0.4206026784739154,266.3553767505513
sub-092,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-092/eeg/sub-092_task-sleep_run-1_eeg.edf,beta,0.0206766917293233,0.0096073371539243,0.0001437200885225,0.2601007998214304,267.060566560944
sub-075,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-075/eeg/sub-075_task-sleep_run-1_eeg.edf,delta,0.008695652173913,0.1166668773346676,0.0013621194960162,0.2330791123187026,267.53574261082065
sub-059,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-059/eeg/sub-059_task-sleep_run-1_eeg.edf,delta,0.0214285714285714,0.1419645369907685,0.0023444368474055,0.3743516208661731,267.6328437873268
sub-041,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-1_eeg.edf,sigma,0.0129310344827586,0.0108389864257427,0.0001559275187613,0.2812357298393511,267.8017142060452
sub-047,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-047/eeg/sub-047_task-sleep_run-1_eeg.edf,sigma,0.018595041322314,0.0116545532413046,0.0001997481165763,0.3033063128052569,268.61632955900086
sub-065,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-065/eeg/sub-065_task-sleep_run-1_eeg.edf,delta,0.0236220472440944,0.1131315137344065,0.0018616218156398,0.3119726697263814,271.1761742057314
sub-091,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-3_eeg.edf,delta,0.0052083333333333,0.1595093409402459,0.0019686777442952,0.3178768881815392,272.0582095446643
sub-055,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-1_eeg.edf,beta,0.0058823529411764,0.0102384905071909,0.0001263466232242,0.2410157092402301,272.0720219697551
sub-015,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-015/eeg/sub-015_task-sleep_run-4_eeg.edf,delta,0.0137931034482758,0.2874382263125538,0.0025694986224135,0.2930503871738329,272.6180056111063
sub-014,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-014/eeg/sub-014_task-sleep_run-1_eeg.edf,delta,0.0093457943925233,0.455175260868357,0.0031938906655581,0.3194122202589441,273.84249997872445
sub-046,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-1_eeg.edf,delta,0.026639344262295,0.1621080177012164,0.0024734055519831,0.3855927465193831,274.81992270809485
sub-087,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-3_eeg.edf,delta,0.0213754646840148,0.1101706653542188,0.0019324866344179,0.3408711684013569,274.8842772611402
sub-049,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-2_eeg.edf,sigma,0.005050505050505,0.0108396849432381,0.0001168873157917,0.2141688366198234,274.9583820377179
sub-084,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-084/eeg/sub-084_task-sleep_run-1_eeg.edf,delta,0.0050335570469798,0.1694197429063375,0.0019042408810126,0.2641113585908556,275.30814434551456
sub-048,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-1_eeg.edf,delta,0.0050251256281407,0.4237363295878882,0.0022594684782258,0.3677785074619619,275.61646671910125
sub-088,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-088/eeg/sub-088_task-sleep_run-1_eeg.edf,beta,0.0050335570469798,0.0090787472838446,0.0001177143580577,0.2266892513214248,278.2710096249962
sub-075,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-075/eeg/sub-075_task-sleep_run-1_eeg.edf,sigma,0.0108695652173913,0.0086203625256773,0.0001141734177687,0.2352963567139139,278.3504446092296
sub-054,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-1_eeg.edf,delta,0.0219780219780219,0.1517627614251869,0.002352795578939,0.3220436670055404,278.72576008383766
sub-015,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-015/eeg/sub-015_task-sleep_run-3_eeg.edf,delta,0.0147058823529411,0.3746846040956543,0.0045281123974733,0.5038441176545995,279.7917947833156
sub-073,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-073/eeg/sub-073_task-sleep_run-2_eeg.edf,beta,0.0133928571428571,0.013037097976165,0.00019214143396,0.3651766159636717,280.6241731018678
sub-058,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-058/eeg/sub-058_task-sleep_run-2_eeg.edf,sigma,0.0218579234972677,0.0081590692294585,0.0001323059383635,0.2220187485255094,282.84946730602155
sub-088,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-088/eeg/sub-088_task-sleep_run-1_eeg.edf,sigma,0.023489932885906,0.0113628591367291,0.00017800775828,0.3333796539571976,283.41279480022945
sub-028,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-028/eeg/sub-028_task-sleep_run-1_eeg.edf,sigma,0.0126811594202898,0.0119748115677313,0.0001853162732793,0.373140590484227,284.6545943341773
sub-062,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-062/eeg/sub-062_task-sleep_run-1_eeg.edf,delta,0.021,0.1621991423758673,0.0028832114799522,0.3864263402877392,286.8125190392981
sub-034,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-034/eeg/sub-034_task-sleep_run-1_eeg.edf,delta,0.015625,0.137370897789714,0.0020625197140623,0.2908647945987965,286.8289926720566
sub-081,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-081/eeg/sub-081_task-sleep_run-2_eeg.edf,beta,0.0092105263157894,0.0097691732380675,0.0001535321167024,0.2720746537286135,287.00378098660997
sub-058,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-058/eeg/sub-058_task-sleep_run-1_eeg.edf,sigma,0.0185185185185185,0.0080978181912614,0.0001391846696719,0.2382025738875154,288.29453536622265
sub-086,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-086/eeg/sub-086_task-sleep_run-2_eeg.edf,theta,0.0127737226277372,0.1330104284906722,0.0017594195339987,0.2466493202920899,288.3857487842286
sub-032,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-032/eeg/sub-032_task-sleep_run-1_eeg.edf,theta,0.0052854122621564,0.185392542216918,0.0005158518497999,0.1806702827157789,288.72630352768135
sub-001,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-001/eeg/sub-001_task-sleep_run-1_eeg.edf,sigma,0.0208333333333333,0.0098667657223642,0.0001613119370719,0.2772966750187775,289.40064904462906
sub-024,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-024/eeg/sub-024_task-sleep_run-1_eeg.edf,delta,0.0158045977011494,0.2106562420350796,0.0025011738227211,0.3236533425115572,290.1654318230164
sub-083,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-083/eeg/sub-083_task-sleep_run-1_eeg.edf,beta,0.0146341463414634,0.0134729405100155,0.0002190199265252,0.3758267167266372,292.4744721681593
sub-071,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-071/eeg/sub-071_task-sleep_run-1_eeg.edf,beta,0.0167785234899328,0.0087145812432052,0.0001381866120721,0.2587235829881592,292.98308154638556
sub-091,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-2_eeg.edf,beta,0.0357142857142857,0.0076384052554571,0.0001060175461049,0.1954370179683501,294.3127564133203
sub-075,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-075/eeg/sub-075_task-sleep_run-2_eeg.edf,delta,0.0064724919093851,0.2157617991660472,0.001833130490254,0.319137465198371,294.5763763209035
sub-003,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-003/eeg/sub-003_task-sleep_run-1_eeg.edf,delta,0.0211864406779661,0.1453652393338128,0.0023820208852823,0.3475063118373085,298.22078421663025
sub-036,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-036/eeg/sub-036_task-sleep_run-1_eeg.edf,sigma,0.0147727272727272,0.0203213272385926,0.0002370784800326,0.4283807604460495,300.20001558987275
sub-015,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-015/eeg/sub-015_task-sleep_run-4_eeg.edf,beta,0.0137931034482758,0.0174913397878843,0.0001877601253782,0.3830297052845151,301.30032943669875
sub-033,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-033/eeg/sub-033_task-sleep_run-1_eeg.edf,delta,0.0192307692307692,0.1459166516023013,0.0023645738183637,0.3353390341561174,301.5740423531195
sub-090,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-090/eeg/sub-090_task-sleep_run-1_eeg.edf,sigma,0.0203125,0.0109483085055167,0.0001658093212378,0.3339560526569642,301.77438763807504
sub-089,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-089/eeg/sub-089_task-sleep_run-2_eeg.edf,beta,0.0198019801980198,0.0076040961123018,0.0001195892721857,0.2614924087359757,301.79558602465187
sub-006,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-006/eeg/sub-006_task-sleep_run-1_eeg.edf,delta,0.0180851063829787,0.1654224138319126,0.0026419702704474,0.3748876920447079,301.8152128141575
sub-010,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-010/eeg/sub-010_task-sleep_run-1_eeg.edf,delta,0.020440251572327,0.1328346848689198,0.0022712737523584,0.3130400164506826,302.2638513798812
sub-074,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-074/eeg/sub-074_task-sleep_run-1_eeg.edf,delta,0.02,0.1418195752545677,0.0025955896134369,0.3678247902656166,302.51893726789797
sub-074,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-074/eeg/sub-074_task-sleep_run-1_eeg.edf,sigma,0.02,0.0134754555988595,0.0002242578308177,0.3880005783708538,304.5373176187259
sub-054,/data/haoqisun/ShenShiqian_WangWei_project/MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-1_eeg.edf,sigma,0.0206043956043956,0.0109573492195795,0.0001704729701901,0.3190336753825716,305.9296191315086
