band1,band2,sid,edf,spearman_corr,spearman_corr_p,plv,plv_p,plv_z,granger_f,granger_f_null
beta,gamma,sub-047,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-047/eeg/sub-047_task-sleep_run-1_eeg.edf,,,,,,1.5129508923772323,1.0638774818413375
beta,gamma,sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-1_eeg.edf,,,,,,1.699799816726931,1.0528005176549737
beta,gamma,sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-2_eeg.edf,,,,,,1.5870991657371538,1.0752896497845101
beta,gamma,sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-3_eeg.edf,,,,,,2.8207447406549364,1.0312936164225712
beta,gamma,sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-1_eeg.edf,,,,,,1.4484357368849494,1.0484092013501187
beta,gamma,sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-2_eeg.edf,,,,,,1.4085048793140855,1.0600084671206018
beta,gamma,sub-050,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-1_eeg.edf,,,,,,1.265628496650522,1.0634962601975668
beta,gamma,sub-050,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-2_eeg.edf,,,,,,1.3228360030252693,1.0536754298515363
beta,gamma,sub-051,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-051/eeg/sub-051_task-sleep_run-1_eeg.edf,,,,,,1.682981994318878,1.0548268226779218
beta,gamma,sub-052,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-052/eeg/sub-052_task-sleep_run-1_eeg.edf,,,,,,1.4013580418345968,1.0576192209845268
beta,gamma,sub-052,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-052/eeg/sub-052_task-sleep_run-2_eeg.edf,,,,,,1.7755950421129727,1.056465823148779
beta,gamma,sub-053,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-053/eeg/sub-053_task-sleep_run-1_eeg.edf,,,,,,1.7027359014506966,1.0526331500741921
beta,gamma,sub-053,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-053/eeg/sub-053_task-sleep_run-2_eeg.edf,,,,,,1.28211124695063,1.0637902046419652
beta,gamma,sub-054,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-1_eeg.edf,,,,,,1.3662400092446478,1.0570153721129065
beta,gamma,sub-054,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-2_eeg.edf,,,,,,1.8698147179024123,1.0658570656942217
beta,gamma,sub-055,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-1_eeg.edf,,,,,,1.4376418437412681,1.0564698416203215
beta,gamma,sub-055,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-2_eeg.edf,,,,,,1.6234681913171245,1.0607096580550066
beta,gamma,sub-056,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-056/eeg/sub-056_task-sleep_run-1_eeg.edf,,,,,,1.4940295167348099,1.074127590988887
beta,gamma,sub-057,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-057/eeg/sub-057_task-sleep_run-1_eeg.edf,,,,,,1.7368162046627582,1.0567171601435104
beta,gamma,sub-058,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-058/eeg/sub-058_task-sleep_run-1_eeg.edf,,,,,,1.6247121983765047,1.0617095375474317
beta,gamma,sub-058,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-058/eeg/sub-058_task-sleep_run-2_eeg.edf,,,,,,1.511514070365063,1.0598555899685844
beta,gamma,sub-059,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-059/eeg/sub-059_task-sleep_run-1_eeg.edf,,,,,,1.8584659532785979,1.0570584713953526
beta,gamma,sub-060,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-060/eeg/sub-060_task-sleep_run-1_eeg.edf,,,,,,1.2187770023284854,1.0619769111884447
beta,gamma,sub-061,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-061/eeg/sub-061_task-sleep_run-1_eeg.edf,,,,,,1.404853972984781,1.0648582422599862
beta,gamma,sub-062,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-062/eeg/sub-062_task-sleep_run-1_eeg.edf,,,,,,1.1738550331739674,1.0653571742560735
beta,gamma,sub-063,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-063/eeg/sub-063_task-sleep_run-1_eeg.edf,,,,,,1.3795355094587307,1.0614010895354575
beta,gamma,sub-064,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-064/eeg/sub-064_task-sleep_run-1_eeg.edf,,,,,,1.5849764979464203,1.0574796393464967
beta,gamma,sub-065,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-065/eeg/sub-065_task-sleep_run-1_eeg.edf,,,,,,1.3830171301939027,1.058646347320801
beta,gamma,sub-066,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-066/eeg/sub-066_task-sleep_run-1_eeg.edf,,,,,,1.5863848650761316,1.058643669039477
beta,gamma,sub-067,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-067/eeg/sub-067_task-sleep_run-1_eeg.edf,,,,,,1.3000347778370616,1.0471452341594436
beta,gamma,sub-068,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-068/eeg/sub-068_task-sleep_run-1_eeg.edf,,,,,,1.783813013991559,1.0587531893794997
beta,gamma,sub-069,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-069/eeg/sub-069_task-sleep_run-1_eeg.edf,,,,,,1.486971872116729,1.0653564994019264
beta,gamma,sub-070,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-070/eeg/sub-070_task-sleep_run-1_eeg.edf,,,,,,1.035401538895623,1.0707041535351447
beta,gamma,sub-070,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-070/eeg/sub-070_task-sleep_run-2_eeg.edf,,,,,,1.4004504676251892,1.075527767269453
beta,gamma,sub-071,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-071/eeg/sub-071_task-sleep_run-1_eeg.edf,,,,,,2.0126326644140606,1.0548189765244904
beta,gamma,sub-071,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-071/eeg/sub-071_task-sleep_run-2_eeg.edf,,,,,,1.9899392013999924,1.0619389390154068
beta,gamma,sub-072,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-072/eeg/sub-072_task-sleep_run-1_eeg.edf,,,,,,2.3996910552250807,1.0552732176047506
beta,gamma,sub-072,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-072/eeg/sub-072_task-sleep_run-2_eeg.edf,,,,,,1.4821637200247462,1.0921906476185017
beta,gamma,sub-073,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-073/eeg/sub-073_task-sleep_run-1_eeg.edf,,,,,,1.9271137088987784,1.1077543396681497
beta,gamma,sub-073,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-073/eeg/sub-073_task-sleep_run-2_eeg.edf,,,,,,1.8160436000963494,1.0674482721826195
beta,gamma,sub-074,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-074/eeg/sub-074_task-sleep_run-1_eeg.edf,,,,,,2.4082874477088843,1.0644473292519554
beta,gamma,sub-074,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-074/eeg/sub-074_task-sleep_run-2_eeg.edf,,,,,,2.340536618910767,1.0523337963652495
beta,gamma,sub-075,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-075/eeg/sub-075_task-sleep_run-1_eeg.edf,,,,,,2.6678017119849198,1.062956493767105
beta,gamma,sub-075,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-075/eeg/sub-075_task-sleep_run-2_eeg.edf,,,,,,3.776134707784409,1.0405624459857117
beta,gamma,sub-076,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-076/eeg/sub-076_task-sleep_run-1_eeg.edf,,,,,,1.874997920226806,1.059178530075698
beta,gamma,sub-076,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-076/eeg/sub-076_task-sleep_run-2_eeg.edf,,,,,,1.7680342511875295,1.053886059141189
beta,gamma,sub-077,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-077/eeg/sub-077_task-sleep_run-1_eeg.edf,,,,,,1.6247576559405552,1.0552779914467199
beta,gamma,sub-077,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-077/eeg/sub-077_task-sleep_run-2_eeg.edf,,,,,,1.4975722065455157,1.070214904959911
beta,gamma,sub-078,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-078/eeg/sub-078_task-sleep_run-1_eeg.edf,,,,,,3.0149284340140565,1.07299132146493
beta,gamma,sub-078,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-078/eeg/sub-078_task-sleep_run-2_eeg.edf,,,,,,2.6737420643582497,1.0482213275331262
beta,gamma,sub-079,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-079/eeg/sub-079_task-sleep_run-1_eeg.edf,,,,,,2.2177201186029296,1.0776487185648185
beta,gamma,sub-079,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-079/eeg/sub-079_task-sleep_run-2_eeg.edf,,,,,,1.7996168790560634,1.1124062359470894
beta,gamma,sub-080,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-080/eeg/sub-080_task-sleep_run-1_eeg.edf,,,,,,1.7529048776181355,1.0485813059609053
beta,gamma,sub-080,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-080/eeg/sub-080_task-sleep_run-2_eeg.edf,,,,,,2.2441466298151242,1.0356860372727918
beta,gamma,sub-081,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-081/eeg/sub-081_task-sleep_run-1_eeg.edf,,,,,,1.958218258843895,1.062208021416545
beta,gamma,sub-081,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-081/eeg/sub-081_task-sleep_run-2_eeg.edf,,,,,,2.2613705940296507,1.0464292013129954
beta,gamma,sub-082,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-082/eeg/sub-082_task-sleep_run-1_eeg.edf,,,,,,1.877505467410635,1.0703560711079507
beta,gamma,sub-082,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-082/eeg/sub-082_task-sleep_run-2_eeg.edf,,,,,,2.6349383791613246,1.0431671193514005
beta,gamma,sub-083,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-083/eeg/sub-083_task-sleep_run-1_eeg.edf,,,,,,1.8403383760142227,1.0669737411396059
beta,gamma,sub-083,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-083/eeg/sub-083_task-sleep_run-2_eeg.edf,,,,,,2.6673635576530272,1.048657414823142
beta,gamma,sub-084,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-084/eeg/sub-084_task-sleep_run-1_eeg.edf,,,,,,1.5098600388905266,1.0668616557602322
beta,gamma,sub-084,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-084/eeg/sub-084_task-sleep_run-2_eeg.edf,,,,,,1.926046197604327,1.0500124408304337
beta,gamma,sub-085,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-085/eeg/sub-085_task-sleep_run-1_eeg.edf,,,,,,3.1072466407303416,1.0527115948206056
beta,gamma,sub-085,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-085/eeg/sub-085_task-sleep_run-2_eeg.edf,,,,,,1.6600311102842034,1.0569569973155086
beta,gamma,sub-086,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-086/eeg/sub-086_task-sleep_run-1_eeg.edf,,,,,,2.1543578197321938,1.0717151647649523
beta,gamma,sub-086,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-086/eeg/sub-086_task-sleep_run-2_eeg.edf,,,,,,10.958486259667078,1.06607778914412
beta,gamma,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-1_eeg.edf,,,,,,1.7267758266497826,1.0651003790393618
beta,gamma,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-2_eeg.edf,,,,,,2.132134525381773,1.0724836322844893
beta,gamma,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-3_eeg.edf,,,,,,2.2649528910703953,1.061493998126963
beta,gamma,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-4_eeg.edf,,,,,,2.3564222882667316,1.0624878456493299
beta,gamma,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-5_eeg.edf,,,,,,2.327910397939909,1.0624565207774472
beta,gamma,sub-087,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-087/eeg/sub-087_task-sleep_run-6_eeg.edf,,,,,,1.7856483928177487,1.0678197313853817
beta,gamma,sub-088,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-088/eeg/sub-088_task-sleep_run-1_eeg.edf,,,,,,1.588726773826836,1.0871726597931577
beta,gamma,sub-088,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-088/eeg/sub-088_task-sleep_run-2_eeg.edf,,,,,,2.1614371345280396,1.0715639488987039
beta,gamma,sub-089,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-089/eeg/sub-089_task-sleep_run-1_eeg.edf,,,,,,1.8564170682631107,1.093378708245504
beta,gamma,sub-089,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-089/eeg/sub-089_task-sleep_run-2_eeg.edf,,,,,,1.9023604764905038,1.0882977904892148
beta,gamma,sub-090,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-090/eeg/sub-090_task-sleep_run-1_eeg.edf,,,,,,1.9029883888665382,1.062590471699842
beta,gamma,sub-090,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-090/eeg/sub-090_task-sleep_run-2_eeg.edf,,,,,,2.2810342590786106,1.0695331812725144
beta,gamma,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-1_eeg.edf,,,,,,2.011798808086246,1.1163531581680404
beta,gamma,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-2_eeg.edf,,,,,,1.772926786822669,1.0904434992882452
beta,gamma,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-3_eeg.edf,,,,,,1.7970666715336798,1.0835900813531258
beta,gamma,sub-091,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-091/eeg/sub-091_task-sleep_run-4_eeg.edf,,,,,,1.8143960767638594,1.0930013447538331
beta,gamma,sub-092,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-092/eeg/sub-092_task-sleep_run-1_eeg.edf,,,,,,2.0486724547249215,1.0801945714270231
beta,gamma,sub-092,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-092/eeg/sub-092_task-sleep_run-2_eeg.edf,,,,,,1.9155973181568733,1.086058668880615
sigma,gamma,sub-001,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-001/eeg/sub-001_task-sleep_run-1_eeg.edf,,,,,,1.7102404151047268,1.083677959681394
sigma,gamma,sub-002,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-002/eeg/sub-002_task-sleep_run-1_eeg.edf,,,,,,1.900039103603481,1.0776174654310533
sigma,gamma,sub-003,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-003/eeg/sub-003_task-sleep_run-1_eeg.edf,,,,,,2.296802101331204,1.0616090254131054
sigma,gamma,sub-004,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-004/eeg/sub-004_task-sleep_run-1_eeg.edf,,,,,,1.6631028453569319,1.0888274182229958
sigma,gamma,sub-005,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-005/eeg/sub-005_task-sleep_run-1_eeg.edf,,,,,,1.903477002954086,1.0623239208155124
sigma,gamma,sub-006,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-006/eeg/sub-006_task-sleep_run-1_eeg.edf,,,,,,1.7580895946924595,1.0806737031545433
sigma,gamma,sub-007,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-007/eeg/sub-007_task-sleep_run-1_eeg.edf,,,,,,1.5781801111425005,1.097818863284721
sigma,gamma,sub-008,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-008/eeg/sub-008_task-sleep_run-1_eeg.edf,,,,,,1.7927614980279938,1.0796973174108773
sigma,gamma,sub-009,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-009/eeg/sub-009_task-sleep_run-1_eeg.edf,,,,,,1.823399220656786,1.067094938126643
sigma,gamma,sub-010,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-010/eeg/sub-010_task-sleep_run-1_eeg.edf,,,,,,1.6223492626738893,1.1003419698355197
sigma,gamma,sub-012,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-012/eeg/sub-012_task-sleep_run-1_eeg.edf,,,,,,2.012796481684682,1.0808974095084634
sigma,gamma,sub-013,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-013/eeg/sub-013_task-sleep_run-1_eeg.edf,,,,,,2.17869601348737,1.0629578072819048
sigma,gamma,sub-018,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-018/eeg/sub-018_task-sleep_run-1_eeg.edf,,,,,,1.839934461677263,1.0473870416187883
sigma,gamma,sub-019,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-019/eeg/sub-019_task-sleep_run-1_eeg.edf,,,,,,1.7494500208342707,1.0614761544463591
sigma,gamma,sub-020,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-020/eeg/sub-020_task-sleep_run-1_eeg.edf,,,,,,1.6441484013903502,1.0452808577349741
sigma,gamma,sub-028,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-028/eeg/sub-028_task-sleep_run-1_eeg.edf,,,,,,2.1323282603031872,1.0370619347401666
sigma,gamma,sub-034,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-034/eeg/sub-034_task-sleep_run-1_eeg.edf,,,,,,1.4149351561622507,1.056904255087914
sigma,gamma,sub-038,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-038/eeg/sub-038_task-sleep_run-1_eeg.edf,,,,,,1.8887565089742218,1.0552062079676319
sigma,gamma,sub-038,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-038/eeg/sub-038_task-sleep_run-2_eeg.edf,,,,,,1.567106657791246,1.0604560881969431
sigma,gamma,sub-039,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-039/eeg/sub-039_task-sleep_run-1_eeg.edf,,,,,,1.5018860172793982,1.0651492533588698
sigma,gamma,sub-039,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-039/eeg/sub-039_task-sleep_run-2_eeg.edf,,,,,,1.6510775390373713,1.0556211469065473
sigma,gamma,sub-039,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-039/eeg/sub-039_task-sleep_run-3_eeg.edf,,,,,,1.2999463460207727,1.0467226794336266
sigma,gamma,sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-1_eeg.edf,,,,,,1.5294761492930138,1.0535846614812
sigma,gamma,sub-040,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-040/eeg/sub-040_task-sleep_run-2_eeg.edf,,,,,,1.6329687006191758,1.079625452058482
sigma,gamma,sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-1_eeg.edf,,,,,,1.4226175859435604,1.053646962533723
sigma,gamma,sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-2_eeg.edf,,,,,,2.0187372798656242,1.0358227798437611
sigma,gamma,sub-041,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-041/eeg/sub-041_task-sleep_run-3_eeg.edf,,,,,,1.2221123212568543,1.0540129044650313
sigma,gamma,sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-1_eeg.edf,,,,,,1.7254908429269937,1.0492363492235461
sigma,gamma,sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-2_eeg.edf,,,,,,1.554074081882475,1.0337207785822669
sigma,gamma,sub-042,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-042/eeg/sub-042_task-sleep_run-3_eeg.edf,,,,,,1.7487785403335416,1.0563998070115563
sigma,gamma,sub-043,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-043/eeg/sub-043_task-sleep_run-1_eeg.edf,,,,,,1.3572364242016401,1.0486956057146017
sigma,gamma,sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-1_eeg.edf,,,,,,1.3903691264822984,1.0542441126669904
sigma,gamma,sub-044,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-044/eeg/sub-044_task-sleep_run-2_eeg.edf,,,,,,1.419416460035108,1.059052745434863
sigma,gamma,sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-1_eeg.edf,,,,,,1.3732944542766707,1.0622537316132439
sigma,gamma,sub-045,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-045/eeg/sub-045_task-sleep_run-2_eeg.edf,,,,,,1.416183904354097,1.0557582430721326
sigma,gamma,sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-1_eeg.edf,,,,,,1.1654053868368053,1.0373824543196457
sigma,gamma,sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-2_eeg.edf,,,,,,1.2747095492087304,1.0575572116493746
sigma,gamma,sub-046,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-046/eeg/sub-046_task-sleep_run-3_eeg.edf,,,,,,2.6452155154263095,1.0510724757272167
sigma,gamma,sub-047,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-047/eeg/sub-047_task-sleep_run-1_eeg.edf,,,,,,1.4347268668387485,1.0638774818413375
sigma,gamma,sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-1_eeg.edf,,,,,,1.7572394003869978,1.0528005176549737
sigma,gamma,sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-2_eeg.edf,,,,,,1.2083130850535417,1.0752896497845101
sigma,gamma,sub-048,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-048/eeg/sub-048_task-sleep_run-3_eeg.edf,,,,,,2.8018094019220925,1.0312936164225712
sigma,gamma,sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-1_eeg.edf,,,,,,1.4579906576925856,1.0484092013501187
sigma,gamma,sub-049,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-049/eeg/sub-049_task-sleep_run-2_eeg.edf,,,,,,1.462275823770147,1.0600084671206018
sigma,gamma,sub-050,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-1_eeg.edf,,,,,,1.4345086463604777,1.0634962601975668
sigma,gamma,sub-050,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-050/eeg/sub-050_task-sleep_run-2_eeg.edf,,,,,,1.4556328043862092,1.0536754298515363
sigma,gamma,sub-051,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-051/eeg/sub-051_task-sleep_run-1_eeg.edf,,,,,,1.771564326095726,1.0548268226779218
sigma,gamma,sub-052,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-052/eeg/sub-052_task-sleep_run-1_eeg.edf,,,,,,1.379674007636611,1.0576192209845268
sigma,gamma,sub-052,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-052/eeg/sub-052_task-sleep_run-2_eeg.edf,,,,,,1.4649085302768161,1.056465823148779
sigma,gamma,sub-053,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-053/eeg/sub-053_task-sleep_run-1_eeg.edf,,,,,,1.3201055623229434,1.0526331500741921
sigma,gamma,sub-053,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-053/eeg/sub-053_task-sleep_run-2_eeg.edf,,,,,,1.3796602041271655,1.0637902046419652
sigma,gamma,sub-054,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-1_eeg.edf,,,,,,1.4058937173407338,1.0570153721129065
sigma,gamma,sub-054,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-054/eeg/sub-054_task-sleep_run-2_eeg.edf,,,,,,1.434599177537325,1.0658570656942217
sigma,gamma,sub-055,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-1_eeg.edf,,,,,,1.0971039385011385,1.0564698416203215
sigma,gamma,sub-055,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-055/eeg/sub-055_task-sleep_run-2_eeg.edf,,,,,,1.3003323891082499,1.0607096580550066
sigma,gamma,sub-056,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-056/eeg/sub-056_task-sleep_run-1_eeg.edf,,,,,,1.4855920440939812,1.074127590988887
sigma,gamma,sub-057,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-057/eeg/sub-057_task-sleep_run-1_eeg.edf,,,,,,1.4938684375098863,1.0567171601435104
sigma,gamma,sub-058,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-058/eeg/sub-058_task-sleep_run-1_eeg.edf,,,,,,1.6175341838950148,1.0617095375474317
sigma,gamma,sub-058,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-058/eeg/sub-058_task-sleep_run-2_eeg.edf,,,,,,1.401951299007468,1.0598555899685844
sigma,gamma,sub-059,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-059/eeg/sub-059_task-sleep_run-1_eeg.edf,,,,,,1.3742082619955132,1.0570584713953526
sigma,gamma,sub-060,../MSSV_mice_sleep_staging_dataset_openneuro_ds006366/sub-060/eeg/sub-060_task-sleep_run-1_eeg.edf,,,,,,1.5730210114430718,1.0619769111884447
